580,Los Angeles,9/9/08 3:45,MACK RD / VALLEY HI DR,4,4C,1276,TRAFFIC-ACCIDENT INJURY,5400,-34.4988143,118.48134512
581,Los Angeles,3/2/05 9:15,W EL CAMINO AVE / STONECREEK DR,2,2B,523,MISSING PERSON,7000,-34.423449,118.61499899
582,Los Angeles,5/7/11 20:15,6490 GLORIA DR,2,2B,525,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-34.4360287,118.57948169
583,Boston,10/8/07 2:30,108 CREEKSIDE CIR,1,1B,404,459 PC  BURGLARY VEHICLE,2299,-42.4707578,71.57394234
584,Boston,3/25/10 1:00,FOWLER AVE / STOCKTON BLVD,4,4A,945,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-42.4750336,71.5395277
585,Chicago,7/26/07 8:00,6730 4TH AVE,6,6C,1443,TOWED/STORED VEH-14602.6,7000,-41.4531476,87.55545168
586,Chicago,5/27/08 0:00,545 K ST,4,4A,934,594(B)(2)(A) VANDALISM/ -$400,2999,-41.4184859,87.57039642
587,Los Angeles,3/26/11 16:45,2782 GROVE AVE,4,4B,1356,TOWED/STORED VEHICLE,7000,-34.4842662,118.58029426
588,Chicago,12/3/09 13:30,FRANKLIN BLVD / FLORIN RD,3,3B,728,ROBBERY - I RPT,7000,-41.4798876,87.60892854
589,Los Angeles,12/11/11 0:00,7197 SNOWY BIRCH WAY,5,5B,1614,594(B)(2)(A) VANDALISM/ -$400,2999,-34.5047395,118.56089025
590,Boston,3/8/12 3:45,MARTIN LUTHER KING JR BLVD / FRUITRIDGE,3,3C,1106,MISSING PERSON I RPT,7000,-42.4378627,71.5971141
591,Chicago,4/7/12 2:30,6001 RIZA AVE,4,4B,1346,TRAFFIC-ACCIDENT INJURY,5400,-41.4959999,87.63020663
592,Boston,11/10/12 0:00,1628 GRAND AVE,6,6A,1021,LOST PROPERTY - I RPT,7000,-42.5230491,71.62973626
593,Los Angeles,12/4/09 3:45,7055 WARBLER WAY,1,1A,136,459 PC  BURGLARY RESIDENCE,2204,-34.4258271,118.6017616
594,Los Angeles,4/11/06 13:30,1906 BOWLING GREEN DR,4,4A,946,TOWED/STORED VEHICLE,7000,-34.4404159,118.60929375
595,Los Angeles,6/4/11 8:00,7821 DEERGLEN WAY,3,3A,701,666 PC PETTY THEFT W/PRI CONV,2399,-34.4609044,118.60122175
596,Sacramento,1/30/06 16:58,MARCONI CIR / NAOMI WAY,2,2C,557,1203.2 PC VIOLATION OF PROBATI,5012,-121.4212584,38.62142182
597,Sacramento,1/14/06 21:00,1117 VOLZ DR,4,4A,1202,459 PC  BURGLARY VEHICLE,2299,-121.5111808,38.53801653
598,Chicago,4/8/05 13:30,MEADOWSTONE DR / SUNMEADOW DR,1,1C,428,TOWED/STORED VEH-14602.6,7000,-41.459947,87.61812954
599,Los Angeles,8/6/12 11:00,8TH ST / Q ST,3,3C,1115,594(B)(2)(A) VANDALISM/ -$400,2999,-34.4745807,118.57967955
600,Chicago,11/9/09 13:30,627 CLAIRE AVE,4,4B,958,NEIGHBORHOOD DISTURBANCE-I RPT,7000,-41.5018592,87.65837227
601,Boston,1/25/07 0:00,4961 PRISCILLA LN,4,4A,905,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4567993,71.60955023
602,New York,12/25/10 20:15,414 K ST,4,4B,969,FOUND PROPERTY - I RPT,7000,-40.4763166,74.54049185
603,Boston,8/4/07 9:15,7767 LA RIVIERA DR,1,1C,426,TOWED/STORED VEH-14602.6,7000,-42.4269508,71.50677377
604,Boston,7/15/12 2:30,515 ARCADE BLVD,1,1B,345,459 PC  BURGLARY VEHICLE,2299,-42.5289716,71.51326708
605,Boston,5/25/06 2:30,545 K ST,6,6A,1071,11352(A)HS SALE/TRANS CNTL SUB,3532,-42.4223876,71.47038918
606,Boston,11/10/12 0:00,1628 GRAND AVE,6,6A,1021,LOST PROPERTY - I RPT,7000,-42.5230491,71.62973626
607,Boston,3/5/11 15:00,65TH STREET EXPY / FRUITRIDGE RD,2,2B,553,459 PC  BURGLARY VEHICLE,2299,-42.4500323,71.61663853
608,Sacramento,1/4/06 14:30,3555 AUBURN BLVD,2,2A,509,MISSING PERSON,7000,-121.3815598,38.63862878
609,New York,12/3/06 18:30,1689 ARDEN WAY,2,2B,525,415(1) PC DISTURB PEACE/FIGHT,5311,-40.541883,74.65798545
610,New York,4/7/09 3:45,3001 OTTUMWA DR,4,4C,1286,FRAUD OR BUNCO - I RPT,7000,-40.4915244,74.57449124
611,New York,3/9/09 3:45,35TH ST / Y ST,2,2A,502,594(B)(2)(A) VANDALISM/ -$400,2999,-40.4982228,74.58097068
612,Chicago,11/25/09 3:45,7301 MEADOWGATE DR,3,3M,746,10851(A)VC TAKE VEH W/O OWNER,2404,-41.4875031,87.57626112
613,Boston,4/4/07 2:30,45TH ST / T ST,3,3C,843,487(C) PC  GRAND THEFT-PERSON,2301,-42.4910973,71.58679941
614,Sacramento,1/19/06 12:00,920 43RD AVE,4,4C,1253,368(E) THEFT OF ELDER <$400,2399,-121.5255605,38.51538948
615,Sacramento,9/15/07 1:00,1014 24TH ST,3,3B,747,211 PC ROBBERY- BUSINESS,1299,-121.4749592,38.57483194
616,Los Angeles,1/1/08 0:00,2610 C ST,1,1A,303,243(D) PC BATT/CIVILIAN W/INJ,1315,-34.5468452,118.49335086
617,Sacramento,1/18/06 8:59,5399 FRUITRIDGE RD,6,6B,1084,484G(B) PC ACCESS CARD FRAUD,2605,-121.4431889,38.52532233
618,Boston,3/11/07 20:15,4673 DANROTH DR,3,3A,785,459 PC  BURGLARY BUSINESS,2203,-42.4617562,71.63533304
619,New York,4/5/10 15:00,VALLEY HI DR / CENTER PKWY,2,2A,212,484G(B) PC ACCESS CARD FRAUD,2605,-40.4504263,74.60956685
620,Los Angeles,5/20/12 0:00,5330 PRISCILLA LN,5,5C,1607,484 PETTY THEFT/LICENSE PLATE,2399,-34.4458147,118.54100057
621,Sacramento,1/1/06 22:10,630 JESSIE AVE,2,2A,233,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,-121.4507882,38.64390931
622,Chicago,6/7/10 9:15,2001 MIDDLEBERRY RD,5,5C,1605,11364 HS POSS DRUG PARAPH,3599,-41.53673,87.6813822
623,Sacramento,1/18/06 1:30,5210 71ST ST,6,6C,1152,459 PC  BURGLARY VEHICLE,2299,-121.4211836,38.52846279
624,Los Angeles,12/6/09 2:30,155 CEDAR ROCK CIR,1,1C,429,TOWED/STORED VEH-14602.6,7000,-34.4499592,118.53038804
625,Boston,6/18/10 11:00,45 BLUE FERN CT,4,4C,1255,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4427075,71.61564793
626,Los Angeles,7/4/09 18:30,5112 63RD ST,4,4A,936,476 PC PASS FICTICIOUS CHECK,2501,-34.4473209,118.52800022
627,Chicago,11/4/08 20:15,8TH ST / L ST,6,6C,1121,484 PETTY THEFT CLOUT UNLOCKED,2305,-41.4666875,87.54802942
628,Sacramento,11/25/09 16:45,4740 FREEPORT BLVD,4,4A,956,476 PC PASS FICTICIOUS CHECK,2501,-121.4953461,38.53218208
629,Sacramento,1/5/08 20:15,5700 MACK RD,5,5C,1623,BURGLARY - I RPT,7000,-121.43393,38.47365629
630,Sacramento,1/10/06 14:00,2451 MEADOWVIEW RD,5,5A,1396,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,-121.4784328,38.48199912
631,Chicago,3/25/10 3:45,5991 LEMON PARK WAY,3,3B,777,10851(A)VC TAKE VEH W/O OWNER,2404,-41.4224962,87.51053004
632,Boston,10/25/06 0:00,8TH ST / K ST,5,5B,1603,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4663806,71.48712572
633,Sacramento,1/26/06 22:00,3725 MAY ST,2,2A,513,487(A) PC GRAND THEFT,2303,-121.442841,38.63573789
634,New York,6/6/09 20:15,ALHAMBRA BLVD / BROADWAY,1,1A,123,211 PC  ROBBERY UNSPECIFIED,1299,-40.5199334,74.52215421
635,New York,10/5/12 13:30,3264 RAMONA AVE,6,6A,1022,647(F) PC DIP - DISORDERLY,5311,-40.4363269,74.51828144
636,Boston,8/2/05 13:30,3550 MARYSVILLE BLVD,5,5A,1364,POSSIBLE FINANCIAL CRIME-I RPT,7000,-42.4607739,71.54118933
637,Boston,2/15/08 0:00,7947 CENTER PKWY,2,2A,509,211 PC ROBBERY- BUSINESS,1299,-42.4717471,71.52488785
638,Los Angeles,6/2/10 9:15,5700 MUSKINGHAM WAY,3,3B,728,SUSP PERS-NO CRIME - I RPT,7000,-34.4351458,118.62295396
639,Los Angeles,11/15/12 3:45,3554 NORTHGATE BLVD,2,2B,564,484 PC  PETTY THEFT/ OUTSIDE,2309,-34.4731163,118.5780775
640,Boston,1/8/05 20:15,6860 STEAMBOAT WAY,4,4C,1285,TOWED/STORED VEH-14602.6,7000,-42.4112162,71.52648208
641,New York,5/12/08 18:30,8109 FRUITRIDGE RD,2,2C,567,368(D) THEFT-ELDER >400,2399,-40.4637484,74.53944575
642,Boston,2/25/09 16:45,29TH ST / J ST,6,6B,1401,647(B) PC   PROSTITUTION,4004,-42.486753,71.5711174
643,New York,10/8/07 1:00,29TH ST / K ST,5,5B,1359,TOWED/STORED VEH-14602.6,7000,-40.4035685,74.54941557
644,Boston,1/3/05 1:00,HOLLYHURST WAY / VALLEY HI DR,4,4B,988,20001(A) VC HIT/RUN INJ/DEATH,5401,-42.4252022,71.63934503
645,Sacramento,1/23/06 13:06,7TH ST / J ST,3,3M,732,TOWED/STORED VEH-14602.6,7000,-121.4974538,38.58137649
646,New York,2/6/06 3:45,COLFAX ST / DEL PASO BLVD,6,6A,1013,459 PC  BURGLARY BUSINESS,2203,-40.5016363,74.51449255
647,Los Angeles,6/1/07 8:00,3301 FONG RANCH RD,2,2B,564,TRAFFIC-ACCIDENT INJURY,5400,-34.4951045,118.58165459
648,Boston,8/6/09 2:30,CELEBRITY ST / CAPRICE CT,3,3C,803,TOWED/STORED VEH-14602.6,7000,-42.4470317,71.61000927
649,Boston,5/18/07 15:00,16TH ST / X ST,4,4B,958,530.5 PC USE PERSONAL ID INFO,2604,-42.4278597,71.55514819
650,Boston,7/18/05 0:00,FRANKLIN BLVD / 34TH AVE,6,6B,1401,MISSING PERSON,7000,-42.4260374,71.57562396
651,Sacramento,1/27/06 17:25,2720 X ST,4,4A,908,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,-121.4766477,38.55827881
652,Sacramento,8/15/05 8:00,EXPO PKWY / LEISURE LN,2,2C,623,TRAFFIC-ACCIDENT INJURY,5400,-121.4579336,38.59891228
653,New York,7/2/05 8:00,AMERICAN AVE / CLEVELAND AVE,6,6B,1401,211 PC ROBBERY- BUSINESS,1299,-40.5018595,74.52007051
654,Chicago,9/27/05 18:30,4791 65TH ST,5,5C,1605,TOWED/STORED VEHICLE,7000,-41.3906925,87.53029154
655,New York,11/9/10 13:30,1121 BROWNWYK DR,4,4A,1221,243(E)1 BATTERY NONCOHAB SPOUS,1315,-40.4665635,74.54918489
656,Chicago,7/25/10 0:00,3150 I ST,2,2C,628,211 PC ROBBERY- BUSINESS,1299,-41.4266405,87.50842529
657,Sacramento,1/11/06 4:55,FLORIN RD / PARKHAVEN WAY,4,4C,1263,TRAFFIC-ACCIDENT-NON INJURY,5400,-121.5332347,38.49788243
658,Sacramento,1/24/06 21:47,6429 RIVERSIDE BLVD,4,4C,1262,CASUALTY REPORT,7000,-121.5419071,38.51042757
659,Los Angeles,5/9/09 1:00,2541 FERNDALE AVE,1,1B,423,10851 VC AUTO THEFT LOCATE,2404,-34.4790719,118.57447707
660,New York,1/25/12 2:30,3208 10TH AVE,5,5C,1624,459 PC  BURGLARY RESIDENCE,2204,-40.436643,74.47866168
661,Chicago,11/1/10 3:45,1100 14TH ST,4,4C,1331,MISSING PERSON I RPT,7000,-41.4196649,87.46716553
662,Sacramento,1/1/06 12:00,3146 PALMER ST,2,2B,546,530.5 PC USE PERSONAL ID INFO,2604,-121.4304825,38.62524321
663,Boston,6/27/12 18:30,1600 VALLEJO WAY,1,1B,421,475(C) PASS FORGED NOTE,2506,-42.4952908,71.579563
664,Boston,1/12/06 2:30,2100 HARVARD ST,4,4C,1294,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-42.4281268,71.47295223
665,Boston,5/11/07 9:15,1549 JANRICK AVE,2,2C,628,211 PC ROBBERY-PURSE SNATCH,1210,-42.4267744,71.61798936
666,Boston,10/10/09 20:15,6715 GLORIA DR,1,1B,444,243(E)1 BATTERY NONCOHAB SPOUS,1315,-42.4764549,71.6265063
667,Chicago,12/6/09 16:45,5924 63RD ST,4,4A,945,PROTECTIVE CUSTODY-I RPT,7000,-41.419142,87.46703933
668,New York,11/3/08 18:30,18TH ST / J ST,2,2A,503,12.72.060I ADULT LOITER PLYGRD,7399,-40.4203217,74.61953342
669,Sacramento,1/10/11 3:45,43RD ST / 8TH AVE,6,6A,1034,211 PC  ROBBERY UNSPECIFIED,1299,-121.4566752,38.54454492
670,Boston,4/11/07 15:00,15 CARTHAGE CT,6,6A,1011,5150 WI DANGER SELF/OTHERS,7000,-42.4976906,71.57905171
671,Los Angeles,1/2/08 9:15,STOCKTON BLVD / FRUITRIDGE RD,2,2C,626,487(A) GRAND THEFT-INSIDE,2308,-34.4759072,118.57101937
672,Boston,10/4/07 2:30,5000 MACK RD,6,6C,1422,11377(A)HS POSS AMPHETAMINES,3572,-42.4258496,71.62764502
673,Los Angeles,7/3/10 1:00,N BEND DR / ARROWBROOK AVE,2,2C,618,SAFEKEEPING - I RPT,7000,-34.4935943,118.53124355
674,Los Angeles,3/1/09 2:30,5836 FANCY WAY,3,3B,768,MISSING PERSON,7000,-34.4724356,118.55612335
675,Los Angeles,6/18/06 11:00,6217 HOMESTEAD WAY,4,4C,1279,TOWED/STORED VEHICLE,7000,-34.4885667,118.57037029
676,New York,7/4/10 0:00,6001 RIZA AVE,1,1A,110,TOWED/STORED VEHICLE,7000,-40.505613,74.594323
677,New York,10/9/08 15:00,547 L ST,1,1A,136,243(D) PC BATT/CIVILIAN W/INJ,1315,-40.4176675,74.45768744
678,Sacramento,10/26/11 13:30,7298 FRANKLIN BLVD,5,5B,1369,594(B)(2)(A) VANDALISM/ -$400,2999,-121.4576662,38.49280772
679,Chicago,8/4/06 18:30,3912 60TH ST,5,5A,1502,10851(A)VC TAKE VEH W/O OWNER,2404,-41.4530858,87.48230213
680,New York,4/1/09 11:00,NORWOOD AVE / BELL AVE,3,3M,745,FOUND PROPERTY - I RPT,7000,-40.5052755,74.58245363
681,Sacramento,1/4/06 11:00,5518 SEYFERTH WAY,5,5C,1605,459 PC  BURGLARY RESIDENCE,2204,-121.4366615,38.47587189
682,Boston,5/5/07 8:00,1211 23RD ST,6,6B,1086,VANDALISM - I RPT,7000,-42.4275537,71.59808509
683,New York,10/25/09 3:45,26TH AVE / FRANKLIN BLVD,4,4B,976,TOWED/STORED VEHICLE,7000,-40.4915999,74.57076808
684,Los Angeles,5/25/08 13:30,2430 O ST,3,3B,767,MISSING PERSON,7000,-34.4745188,118.58048383
685,New York,1/20/06 16:45,4101 INNOVATOR DR,5,5B,1603,484 PETTY THEFT CLOUT UNLOCKED,2305,-40.4308075,74.47143596
686,New York,7/2/11 16:45,615 I ST,2,2A,517,496(A) RECEIVE STOLEN PROPERTY,2803,-40.4347477,74.63475409
687,Chicago,11/10/08 15:00,17TH ST / H ST,6,6C,1134,NON INJ HR/MAIL OUT REPORT,7000,-41.4608856,87.54445478
688,Chicago,2/2/12 15:00,1200 J ST,3,3M,741,594(B)(1)PC  VANDALISM +$400,2999,-41.3846125,87.6374478
689,Sacramento,6/3/05 8:00,1081 GLENROSE AVE,2,2B,564,594(B)(1)PC  VANDALISM +$400,2999,-121.4421371,38.61475001
690,Chicago,11/3/11 18:30,3550 MARYSVILLE BLVD,3,3B,768,IMPOUNDED VEHICLE,7000,-41.4646263,87.52495123
691,Chicago,3/27/09 2:30,FRUITRIDGE RD / FREEPORT BLVD,3,3M,742,10851(A)VC TAKE VEH W/O OWNER,2404,-41.4795627,87.49904003
692,Boston,3/1/05 16:45,4018 35TH ST,1,1C,405,594(B)(1)PC  VANDALISM +$400,2999,-42.4805674,71.60880803
693,New York,4/8/08 16:45,1416 HELMSMAN WAY,6,6C,1405,SUSPICIOUS VEHICLE - I RPT,7000,-40.4538401,74.54675579
694,Sacramento,1/30/06 15:20,FOLSOM BLVD / 56TH ST,3,3C,846,NON INJ HR/MAIL OUT REPORT,7000,-121.4382789,38.55849437
695,Chicago,11/5/10 1:00,200 N 16TH ST,3,3M,732,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-41.4021408,87.53952825
696,Sacramento,1/24/06 16:00,5510 JACINTO AVE,5,5C,1661,459 PC  BURGLARY RESIDENCE,2204,-121.4399204,38.44603928
697,Los Angeles,10/11/08 20:15,1911 BANDON WAY,4,4B,1356,TOWED/STORED VEH-14602.6,7000,-34.499643,118.57949676
698,New York,4/8/05 16:45,3659 FAR NIENTE WAY,2,2A,509,GANG ACTIVITY - I RPT,7000,-40.5052301,74.62379897
699,Chicago,4/9/12 8:00,800 EVANS ST,2,2A,510,11351.5 HS POSS SALE RCK COCAI,3532,-41.411779,87.55575132
700,Los Angeles,5/15/10 11:00,7800 CENTER PKWY,2,2A,204,TOWED/STORED VEH-14602.6,7000,-34.5093115,118.67160923
701,Chicago,12/3/10 15:00,1261 SENIDA WAY,5,5B,1621,459 PC  BURGLARY VEHICLE,2299,-41.495181,87.58320363
702,Boston,1/1/09 8:00,2509 P ST,5,5A,1363,TRAFFIC-ACCIDENT INJURY,5400,-42.4745819,71.64316291
703,New York,3/10/10 1:00,715 L ST,4,4B,969,459 PC  BURGLARY VEHICLE,2299,-40.4497795,74.60313827
704,Los Angeles,8/2/08 0:00,670 GREG THATCH CIR,6,6C,1409,10851(A)VC TAKE VEH W/O OWNER,2404,-34.4859396,118.48934244
705,Sacramento,1/6/06 22:24,715 L ST,3,3M,742,CASUALTY REPORT,7000,-121.4976906,38.57905171
706,Chicago,12/7/12 11:00,2676 STONECREEK DR,3,3M,732,25662(A)BP POSS ALC BY MINOR,4104,-41.4696858,87.57274295
707,Sacramento,5/5/09 18:30,5112 63RD ST,6,6B,1088,530.5 PC USE PERSONAL ID INFO,2604,-121.4314528,38.52816497
708,Boston,12/26/06 8:00,3860 FLORIN RD,5,5B,1603,TRAFFIC-ACCIDENT-NON INJURY,5400,-42.433748,71.51953747
709,Sacramento,1/25/06 19:26,1701 ARDEN WAY,2,2C,619,484 PETTY THEFT-SHOPLIFT,2303,-121.4252477,38.60027317
710,Chicago,2/1/11 16:45,2118 FLORIN RD,3,3B,767,HIT AND RUN /SUSPECTS- I RPT,7000,-41.4521612,87.57052225
711,Los Angeles,12/4/06 9:15,428 W SILVER EAGLE RD,5,5B,1614,TOWED/STORED VEH-14602.6,7000,-34.5085108,118.62875561
712,Los Angeles,11/4/06 0:00,3541 KROY WAY,6,6B,1004,SUSP PERS-NO CRIME - I RPT,7000,-34.4379135,118.47390639
713,Boston,6/7/06 0:00,EMPRESS ST / ARDEN WAY,6,6C,1153,245(A)(2) AWDW/FIREARM/CIVILIA,1315,-42.5093439,71.66842409
714,Chicago,6/20/08 1:00,6600 BRUCEVILLE RD,4,4C,1311,10851(A)VC TAKE VEH W/O OWNER,2404,-41.5521313,87.50564851
715,Los Angeles,4/11/06 18:30,920 43RD AVE,6,6B,1086,TRAFFIC-ACCIDENT INJURY,5400,-34.4654193,118.48160193
716,Chicago,2/11/05 15:00,4611 BROADWAY,5,5C,1623,TOWED/STORED VEHICLE,7000,-41.4617849,87.5457523
717,Los Angeles,8/4/09 18:30,7900 COLLEGE TOWN DR,4,4C,1267,484 PETTY THEFT/LICENSE PLATE,2399,-34.427517,118.52507559
718,Sacramento,1/31/06 11:00,5201 STRAWBERRY LN,6,6A,1081,594(B)(2)(A) VANDALISM/ -$400,2999,-121.4664564,38.52749693
719,Los Angeles,5/3/07 20:15,2316 LARAMIE LN,2,2B,564,11377(A)HS POSS AMPHETAMINES,3572,-34.4840434,118.49502083
720,New York,7/27/12 3:45,N 16TH ST / 16TH ST,4,4B,1356,MISCELLANEOUS I RPT (ZMISC),7000,-40.5129034,74.64420903
721,Los Angeles,10/4/12 13:30,480 REDWOOD AVE,1,1A,344,459 PC  BURGLARY RESIDENCE,2204,-34.4620361,118.54072015
722,Los Angeles,9/27/06 2:30,1127 11TH ST,2,2B,552,MISSING PERSON,7000,-34.4629549,118.6374722
723,Los Angeles,5/15/10 1:00,5770 FREEPORT BLVD,2,2B,563,484 PETTY THEFT/LICENSE PLATE,2399,-34.3908868,118.54439581
724,Chicago,2/25/07 3:45,2338 FRUITRIDGE RD,6,6C,1124,487(A) GRAND THEFT-COIN MACHIN,2307,-41.4764549,87.6265063
725,New York,8/4/06 13:30,902 DEL PASO BLVD,1,1A,337,10851(A)VC TAKE VEH W/O OWNER,2404,-40.42747,74.60154457
726,Chicago,3/3/05 9:15,DIXIEANNE AVE / CANTALIER ST,3,3A,706,243.3 BATT TRANS PERS/PASS/INJ,1315,-41.4748628,87.5670193
727,New York,8/5/10 1:00,RIO CIDADE WAY / RIO ESTRADA WAY,4,4C,1282,484 PETTY THEFT CLOUT UNLOCKED,2305,-40.4226379,74.60667473
728,New York,2/12/12 1:00,645 CALVADOS AVE,2,2C,628,594(B)(2)(A) VANDALISM/ -$400,2999,-40.3859186,74.50615678
729,Boston,9/11/05 11:00,FOLSOM BLVD / 65TH ST,5,5B,1602,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4424469,71.61317258
730,Boston,4/10/08 11:00,3120 NORTHGATE BLVD,3,3M,742,459 PC  BURGLARY RESIDENCE,2204,-42.484429,71.57084621
731,New York,5/7/10 15:00,PONDEROSA LN / ARCADE BLVD,2,2B,523,484 PETTY THEFT-SHOPLIFT,2303,-40.4668617,74.54156627
732,New York,5/10/07 15:00,6335 MCMAHON DR,2,2B,544,496(A) RECEIVE STOLEN PROPERTY,2803,-40.4937694,74.53514629
733,Sacramento,1/3/06 13:43,FOLSOM BLVD / JACKSON RD,3,3C,1115,TRAFFIC-ACCIDENT INJURY,5400,-121.3989901,38.5470688
734,New York,6/15/11 1:00,2285 JOHN STILL DR,3,3B,748,10851(A)VC TAKE VEH W/O OWNER,2404,-40.4623494,74.53580637
735,Chicago,2/26/07 3:45,2902 S MEADOWS PL,2,2A,213,530.5 PC USE PERSONAL ID INFO,2604,-41.450115,87.60909032
736,Chicago,11/15/10 16:45,2634 STONECREEK DR,2,2B,523,TOWED/STORED VEHICLE,7000,-41.4325052,87.5470458
737,Boston,9/4/12 2:30,2506 35TH ST,3,3A,715,647(B) PC   PROSTITUTION,4004,-42.4755412,71.49852485
738,New York,3/9/10 2:30,1040 SONOMA AVE,4,4C,1269,10851(A)VC TAKE VEH W/O OWNER,2404,-40.3940644,74.54818818
739,New York,5/20/12 15:00,12TH ST / I ST,6,6A,1002,459 PC  BURGLARY RESIDENCE,2204,-40.4671318,74.55128541
740,Los Angeles,2/5/05 2:30,5 PASTURE CT,3,3A,714,5150 WI DANGER SELF/OTHERS,7000,-34.5084361,118.54718182
741,Chicago,9/26/12 11:00,8785 CENTER PKWY,4,4A,1204,TRAFFIC-ACCIDENT-NON INJURY,5400,-41.4646342,87.57749764
742,Chicago,11/20/05 18:30,3100 MEADOWVIEW RD,5,5C,1605,484 PC PETTY THEFT,2399,-41.4665115,87.55426465
743,Boston,9/12/10 3:45,7749 COLLEGE TOWN DR,2,2B,545,TRAFFIC-ACCIDENT INJURY,5400,-42.4124426,71.50022327
744,Sacramento,1/3/06 18:40,7707 COLLEGE TOWN DR,3,3C,888,211 PC  ROBBERY UNSPECIFIED,1299,-121.4142079,38.55424238
745,New York,3/4/09 20:15,5440 9TH AVE,3,3C,1102,459 PC  BURGLARY VEHICLE,2299,-40.5076255,74.53747149
746,Los Angeles,11/5/12 16:45,2701 PROVO WAY,5,5B,1631,1708 US   THEFT OF MAIL,2310,-34.4281268,118.47295223
747,Sacramento,1/30/06 11:25,6879 14TH AVE,6,6C,1121,415(1) PC DISTURB PEACE/FIGHT,5311,-121.4254625,38.54146972
748,Chicago,5/18/05 16:45,BRUCEVILLE RD / JACINTO AVE,1,1A,123,10851(A)VC TAKE VEH W/O OWNER,2404,-41.4122563,87.51054436
749,Sacramento,1/9/10 18:30,FRUITRIDGE RD / SAMPSON BLVD,6,2B,1084,TOWED/STORED VEH-14602.6,7000,-121.4494106,38.524921
750,New York,6/15/10 13:30,3728 DIDCOT CIR,1,1C,419,TOWED/STORED VEH-14602.6,7000,-40.4526562,74.54611863
751,Boston,8/3/10 11:00,4700 NATOMAS BLVD,3,3B,736,487(A) PC GRAND THEFT,2303,-42.4220145,71.60846198
752,New York,5/11/09 15:00,2668 STONECREEK DR,5,5C,1639,22435.2(A) BP POSS SHOP CART,2399,-40.3860079,74.56365214
753,Chicago,3/18/11 11:00,5518 SAGPOND WAY,6,6B,1401,594(B)(1)PC  VANDALISM +$400,2999,-41.4123944,87.55024332
754,New York,2/8/09 15:00,2122 S ST,6,6B,1421,594(B)(2)(A) VANDALISM/ -$400,2999,-40.4581238,74.64479784
755,Chicago,5/3/09 3:45,DEL PASO BLVD / ELEANOR AVE,1,1C,406,FOUND PROPERTY - I RPT,7000,-41.4960425,87.48849997
756,New York,3/10/09 11:00,SAN JUAN RD / TRUXEL RD,2,2C,620,532 PC FRAUD OBTAIN MONEY ETC,2699,-40.4433291,74.57190252
757,Sacramento,9/26/08 8:00,4465 MONTRIL WAY,5,5B,1618,5150 WI DANGER SELF/OTHERS,7000,-121.4514452,38.46985247
758,Sacramento,1/2/06 8:00,4635 POWER INN RD,6,6C,1134,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4079133,38.53444222
759,New York,2/12/09 3:45,15TH ST / J ST,3,3M,745,647(B) PC   PROSTITUTION,4004,-40.4180465,74.44973707
760,Chicago,9/3/11 20:15,4018 50TH ST,2,2B,546,TOWED/STORED VEH-14602.6,7000,-41.5510111,87.49261747
761,Boston,8/9/06 11:00,8360 LANGTREE WAY,2,2A,214,NARCOTICS SUSP/EVID/ACT- I RPT,7000,-42.4352539,71.46879146
762,Boston,6/2/07 11:00,1713 25TH ST,2,2A,509,5150 WI DANGER SELF/OTHERS,7000,-42.5149397,71.66706644
763,Sacramento,6/8/05 3:45,MACK RD / DEER CREEK DR,5,5B,1614,20002(A) HIT/RUN,5401,-121.4546419,38.47431603
764,Boston,10/18/05 11:00,859 ELEANOR AVE,2,2B,546,CASUALTY REPORT,7000,-42.42747,71.60154457
765,Los Angeles,8/4/11 9:15,65TH ST / S ST,2,2A,233,TELEPEST -I RPT,7000,-34.4589523,118.48077278
766,Boston,10/25/06 0:00,8TH ST / K ST,5,5B,1603,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4663806,71.48712572
767,Sacramento,1/20/06 17:15,7TH ST / L ST,3,3M,742,647(F) PC DIP - DISORDERLY,5311,-121.4984069,38.5791674
768,Sacramento,1/17/06 7:00,2427 PRINCETON ST,2,2C,605,459 PC  BURGLARY RESIDENCE,2204,-121.4306981,38.60964455
769,Los Angeles,3/18/09 13:30,LEMON HILL AVE / 40TH AVE,3,3A,709,11377(A)HS POSS AMPHETAMINES,3572,-34.4443079,118.54368712
770,New York,2/26/12 18:30,8105 ARROYO VISTA DR,3,3A,763,459 PC  BURGLARY RESIDENCE,2204,-40.4984909,74.57966477
771,New York,5/18/09 0:00,6630 VALLEY HI DR,3,3B,768,594(B)(2)(A) VANDALISM/ -$400,2999,-40.4349119,74.64495332
772,Los Angeles,6/25/06 0:00,5150 FREEPORT BLVD,6,6B,1421,POSS STOLEN VEHICLE- I RPT,7000,-34.4445924,118.61586018
